Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"CHCHD3","Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 3","Protein Coding","33","GC07M132784","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD3"
"CHP1","Calcineurin Like EF-Hand Protein 1","Protein Coding","33","GC15P041230","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHP1"
"CLGN","Calmegin","Protein Coding","33","GC04M140388","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLGN"
"CSTF2","Cleavage Stimulation Factor Subunit 2","Protein Coding","33","GC0XP100820","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSTF2"
"CYP4F8","Cytochrome P450 Family 4 Subfamily F Member 8","Protein Coding","33","GC19P015753","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4F8"
"DDX39A","DExD-Box Helicase 39A","Protein Coding","33","GC19M014408","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX39A"
"DENR","Density Regulated Re-Initiation And Release Factor","Protein Coding","33","GC12P122752","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DENR"
"DHX15","DEAH-Box Helicase 15","Protein Coding","33","GC04M024519","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX15"
"DHX8","DEAH-Box Helicase 8","Protein Coding","33","GC17P043483","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX8"
"DNAJC10","DnaJ Heat Shock Protein Family (Hsp40) Member C10","Protein Coding","33","GC02P182716","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC10"
"DNAJC9","DnaJ Heat Shock Protein Family (Hsp40) Member C9","Protein Coding","33","GC10M073183","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC9"
"DYNLRB1","Dynein Light Chain Roadblock-Type 1","Protein Coding","33","GC20P034607","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNLRB1"
"DYNLT1","Dynein Light Chain Tctex-Type 1","Protein Coding","33","GC06M158636","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNLT1"
"ECI1","Enoyl-CoA Delta Isomerase 1","Protein Coding","33","GC16M002239","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECI1"
"ENTPD4","Ectonucleoside Triphosphate Diphosphohydrolase 4","Protein Coding","33","GC08M023385","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTPD4"
"FAHD1","Fumarylacetoacetate Hydrolase Domain Containing 1","Protein Coding","33","GC16P001826","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAHD1"
"FAM50A","Family With Sequence Similarity 50 Member A","Protein Coding","33","GC0XP154445","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM50A"
"FITM2","Fat Storage Inducing Transmembrane Protein 2","Protein Coding","33","GC20M044302","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FITM2"
"GEMIN2","Gem Nuclear Organelle Associated Protein 2","Protein Coding","33","GC14P039114","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GEMIN2"
"GOLGA4","Golgin A4","Protein Coding","33","GC03P037243","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGA4"
"GPRC5C","G Protein-Coupled Receptor Class C Group 5 Member C","Protein Coding","33","GC17P074424","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPRC5C"
"HOOK2","Hook Microtubule Tethering Protein 2","Protein Coding","33","GC19M013524","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOOK2"
"IMMP1L","Inner Mitochondrial Membrane Peptidase Subunit 1","Protein Coding","33","GC11M031432","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMMP1L"
"KIF16B","Kinesin Family Member 16B","Protein Coding","33","GC20M016272","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF16B"
"KLHDC2","Kelch Domain Containing 2","Protein Coding","33","GC14P049767","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHDC2"
"LCLAT1","Lysocardiolipin Acyltransferase 1","Protein Coding","33","GC02P030447","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCLAT1"
"MAGOH","Mago Homolog, Exon Junction Complex Subunit","Protein Coding","33","GC01M053226","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGOH"
"MAPK8IP2","Mitogen-Activated Protein Kinase 8 Interacting Protein 2","Protein Coding","33","GC22P050600","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK8IP2"
"MIOS","Meiosis Regulator For Oocyte Development","Protein Coding","33","GC07P007579","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIOS"
"MPC2","Mitochondrial Pyruvate Carrier 2","Protein Coding","33","GC01M167916","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPC2"
"MRPL1","Mitochondrial Ribosomal Protein L1","Protein Coding","33","GC04P077862","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL1"
"MRPS6","Mitochondrial Ribosomal Protein S6","Protein Coding","33","GC21P034132","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS6"
"MRTFA","Myocardin Related Transcription Factor A","Protein Coding","33","GC22M056576","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRTFA"
"MUC13","Mucin 13, Cell Surface Associated","Protein Coding","33","GC03M124905","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC13"
"NCBP2","Nuclear Cap Binding Protein Subunit 2","Protein Coding","33","GC03M196935","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCBP2"
"NDFIP2","Nedd4 Family Interacting Protein 2","Protein Coding","33","GC13P079481","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDFIP2"
"NDUFA7","NADH:Ubiquinone Oxidoreductase Subunit A7","Protein Coding","33","GC19M008308","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA7"
"NEMF","Nuclear Export Mediator Factor","Protein Coding","33","GC14M049782","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEMF"
"PDXDC1","Pyridoxal Dependent Decarboxylase Domain Containing 1","Protein Coding","33","GC16P014974","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDXDC1"
"PFDN1","Prefoldin Subunit 1","Protein Coding","33","GC05M140297","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFDN1"
"PFDN6","Prefoldin Subunit 6","Protein Coding","33","GC06P033289","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFDN6"
"PIGU","Phosphatidylinositol Glycan Anchor Biosynthesis Class U","Protein Coding","33","GC20M034560","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGU"
"PLP2","Proteolipid Protein 2","Protein Coding","33","GC0XP049171","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLP2"
"PRPS1L1","Phosphoribosyl Pyrophosphate Synthetase 1 Like 1","Protein Coding","33","GC07M018026","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPS1L1"
"RAB3B","RAB3B, Member RAS Oncogene Family","Protein Coding","33","GC01M051907","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB3B"
"RAI14","Retinoic Acid Induced 14","Protein Coding","33","GC05P034656","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAI14"
"RBM12","RNA Binding Motif Protein 12","Protein Coding","33","GC20M035648","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM12"
"RBM14","RNA Binding Motif Protein 14","Protein Coding","33","GC11P069659","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM14"
"RBSN","Rabenosyn, RAB Effector","Protein Coding","33","GC03M015070","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBSN"
"RDH14","Retinol Dehydrogenase 14","Protein Coding","33","GC02M018555","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDH14"
"RPL38","Ribosomal Protein L38","Protein Coding","33","GC17P074204","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL38"
"RPS27L","Ribosomal Protein S27 Like","Protein Coding","33","GC15M081133","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS27L"
"RUFY2","RUN And FYVE Domain Containing 2","Protein Coding","33","GC10M068341","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUFY2"
"SCIN","Scinderin","Protein Coding","33","GC07P012570","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCIN"
"SEC61B","SEC61 Translocon Subunit Beta","Protein Coding","33","GC09P099222","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC61B"
"SGTA","Small Glutamine Rich Tetratricopeptide Repeat Co-Chaperone Alpha","Protein Coding","33","GC19M002754","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGTA"
"SLC16A6","Solute Carrier Family 16 Member 6","Protein Coding","33","GC17M068267","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A6"
"SNRPG","Small Nuclear Ribonucleoprotein Polypeptide G","Protein Coding","33","GC02M070281","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPG"
"SNX13","Sorting Nexin 13","Protein Coding","33","GC07M017798","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX13"
"SREK1","Splicing Regulatory Glutamic Acid And Lysine Rich Protein 1","Protein Coding","33","GC05P066139","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SREK1"
"STARD3NL","STARD3 N-Terminal Like","Protein Coding","33","GC07P038218","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STARD3NL"
"STX2","Syntaxin 2","Protein Coding","33","GC12M130789","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX2"
"TAF7","TATA-Box Binding Protein Associated Factor 7","Protein Coding","33","GC05M141260","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF7"
"TRAPPC1","Trafficking Protein Particle Complex Subunit 1","Protein Coding","33","GC17M007930","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAPPC1"
"TRAPPC10","Trafficking Protein Particle Complex Subunit 10","Protein Coding","33","GC21P044012","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAPPC10"
"YTHDF1","YTH N6-Methyladenosine RNA Binding Protein 1","Protein Coding","33","GC20M063195","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YTHDF1"
"YTHDF3","YTH N6-Methyladenosine RNA Binding Protein 3","Protein Coding","33","GC08P063168","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YTHDF3"
"ZC3H12A","Zinc Finger CCCH-Type Containing 12A","Protein Coding","33","GC01P037474","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H12A"
"ZDHHC3","Zinc Finger DHHC-Type Palmitoyltransferase 3","Protein Coding","33","GC03M044915","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZDHHC3"
"ZNF146","Zinc Finger Protein 146","Protein Coding","33","GC19P063477","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF146"
"ABHD10","Abhydrolase Domain Containing 10, Depalmitoylase","Protein Coding","32","GC03P111978","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD10"
"ACTR10","Actin Related Protein 10","Protein Coding","32","GC14P058200","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTR10"
"ADGRA3","Adhesion G Protein-Coupled Receptor A3","Protein Coding","32","GC04M022345","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRA3"
"APMAP","Adipocyte Plasma Membrane Associated Protein","Protein Coding","32","GC20M024962","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APMAP"
"ARFGAP2","ADP Ribosylation Factor GTPase Activating Protein 2","Protein Coding","32","GC11M086873","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARFGAP2"
"ARFIP1","ADP Ribosylation Factor Interacting Protein 1","Protein Coding","32","GC04P152779","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARFIP1"
"ARPC5L","Actin Related Protein 2/3 Complex Subunit 5 Like","Protein Coding","32","GC09P124862","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARPC5L"
"BCCIP","BRCA2 And CDKN1A Interacting Protein","Protein Coding","32","GC10P125823","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCCIP"
"BLOC1S1","Biogenesis Of Lysosomal Organelles Complex 1 Subunit 1","Protein Coding","32","GC12P055861","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLOC1S1"
"BRK1","BRICK1 Subunit Of SCAR/WAVE Actin Nucleating Complex","Protein Coding","32","GC03P010115","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRK1"
"CCAR2","Cell Cycle And Apoptosis Regulator 2","Protein Coding","32","GC08P022604","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCAR2"
"CD99L2","CD99 Molecule Like 2","Protein Coding","32","GC0XM150766","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD99L2"
"CDC123","Cell Division Cycle 123","Protein Coding","32","GC10P012195","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC123"
"CDC42EP1","CDC42 Effector Protein 1","Protein Coding","32","GC22P038328","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC42EP1"
"CHID1","Chitinase Domain Containing 1","Protein Coding","32","GC11M000867","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHID1"
"CHMP7","Charged Multivesicular Body Protein 7","Protein Coding","32","GC08P023243","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHMP7"
"CNTNAP3","Contactin Associated Protein Family Member 3","Protein Coding","32","GC09M039064","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTNAP3"
"COG3","Component Of Oligomeric Golgi Complex 3","Protein Coding","32","GC13P045464","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COG3"
"CPNE8","Copine 8","Protein Coding","32","GC12M038646","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPNE8"
"DNAJB12","DnaJ Heat Shock Protein Family (Hsp40) Member B12","Protein Coding","32","GC10M072332","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB12"
"DYNC1LI2","Dynein Cytoplasmic 1 Light Intermediate Chain 2","Protein Coding","32","GC16M066754","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNC1LI2"
"EFHD1","EF-Hand Domain Family Member D1","Protein Coding","32","GC02P232606","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFHD1"
"ELOVL7","ELOVL Fatty Acid Elongase 7","Protein Coding","32","GC05M060751","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELOVL7"
"ERGIC2","ERGIC And Golgi 2","Protein Coding","32","GC12M029337","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERGIC2"
"ERMP1","Endoplasmic Reticulum Metallopeptidase 1","Protein Coding","32","GC09M005749","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERMP1"
"ERP29","Endoplasmic Reticulum Protein 29","Protein Coding","32","GC12P112013","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERP29"
"ESYT2","Extended Synaptotagmin 2","Protein Coding","32","GC07M158730","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESYT2"
"GAL3ST1","Galactose-3-O-Sulfotransferase 1","Protein Coding","32","GC22M030554","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAL3ST1"
"GEMIN8","Gem Nuclear Organelle Associated Protein 8","Protein Coding","32","GC0XM014002","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GEMIN8"
"GET3","Guided Entry Of Tail-Anchored Proteins Factor 3, ATPase","Protein Coding","32","GC19P012737","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GET3"
"GXYLT1","Glucoside Xylosyltransferase 1","Protein Coding","32","GC12M042081","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GXYLT1"
"HELZ","Helicase With Zinc Finger","Protein Coding","32","GC17M067070","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HELZ"
"HS1BP3","HCLS1 Binding Protein 3","Protein Coding","32","GC02M020560","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HS1BP3"
"IPO4","Importin 4","Protein Coding","32","GC14M024181","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPO4"
"IPO9","Importin 9","Protein Coding","32","GC01P201829","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPO9"
"JAGN1","Jagunal Homolog 1","Protein Coding","32","GC03P009890","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAGN1"
"KIAA0930","KIAA0930","Protein Coding","32","GC22M056164","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA0930"
"KLC4","Kinesin Light Chain 4","Protein Coding","32","GC06P043040","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLC4"
"KRT77","Keratin 77","Protein Coding","32","GC12M052689","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT77"
"LANCL1","LanC Like 1","Protein Coding","32","GC02M210431","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LANCL1"
"LPCAT1","Lysophosphatidylcholine Acyltransferase 1","Protein Coding","32","GC05M001456","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPCAT1"
"LRFN4","Leucine Rich Repeat And Fibronectin Type III Domain Containing 4","Protein Coding","32","GC11P066856","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRFN4"
"LRRN2","Leucine Rich Repeat Neuronal 2","Protein Coding","32","GC01M204586","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRN2"
"MACROH2A1","MacroH2A.1 Histone","Protein Coding","32","GC05M135334","0.474784195423126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MACROH2A1"
